YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2025,4,10,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3567.00,3567.00,0.00,0.00,373536.00,0.00,373536.00,377103.00,3567.00,373536.00,377103.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8057.00,8057.00,0.00,0.00,972213.00,0.00,972213.00,980270.00,8057.00,972213.00,980270.00
2025,4,10,20363,9E,9E,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,20368,G4,G4,Allegiant Air,3,0.00,18901611.00,18901611.00,0.00,0.00,0.00,0.00,18901611.00,0.00,968784.00,968784.00,12694.00,0.00,81772.00,4386.00,98852.00,1067636.00,19870395.00,98852.00,19969247.00,0.00,48883146.00,48883146.00,0.00,0.00,0.00,0.00,48883146.00,0.00,3005218.00,3005218.00,36903.00,0.00,240436.00,16683.00,294022.00,3299240.00,51888364.00,294022.00,52182386.00
2025,4,10,20370,KAQ,KAQ,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6413171.00,6413171.00,342773.00,12974613.00,886254.00,1480548.00,15684188.00,22097359.00,6413171.00,15684188.00,22097359.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15111659.00,15111659.00,793259.00,29294329.00,2041784.00,4265530.00,36394902.00,51506561.00,15111659.00,36394902.00,51506561.00
2025,4,10,20372,KLQ,KLQ,Kalitta Charters II,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84841.00,84841.00,0.00,0.00,0.00,0.00,0.00,84841.00,84841.00,0.00,84841.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241412.00,241412.00,0.00,0.00,0.00,0.00,0.00,241412.00,241412.00,0.00,241412.00
2025,4,10,20377,X9,X9,Omni Air International LLC,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120790.00,120790.00,587900.00,0.00,37584.00,2782259.00,3407743.00,3528533.00,120790.00,3407743.00,3528533.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,464302.00,464302.00,1824524.00,0.00,93836.00,7003826.00,8922186.00,9386488.00,464302.00,8922186.00,9386488.00
2025,4,10,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1118946.00,1118946.00,3731464.00,2957689.00,0.00,972406.00,7661559.00,8780505.00,1118946.00,7661559.00,8780505.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3104754.00,3104754.00,9081148.00,7224631.00,0.00,3059826.00,19365605.00,22470359.00,3104754.00,19365605.00,22470359.00
2025,4,10,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,268655.00,0.00,268655.00,0.00,0.00,0.00,0.00,268655.00,22238.00,81572.00,103810.00,0.00,0.00,0.00,0.00,0.00,103810.00,372465.00,0.00,372465.00,751081.00,0.00,751081.00,0.00,0.00,0.00,0.00,751081.00,62171.00,228052.00,290223.00,0.00,0.00,0.00,0.00,0.00,290223.00,1041304.00,0.00,1041304.00
2025,4,10,20409,B6,B6,JetBlue Airways,3,0.00,46041327.00,46041327.00,4206043.00,0.00,14445529.00,18651572.00,64692899.00,0.00,192448.00,192448.00,0.00,0.00,0.00,0.00,0.00,192448.00,46233775.00,18651572.00,64885347.00,0.00,116825292.00,116825292.00,10672417.00,0.00,36654093.00,47326510.00,164151802.00,0.00,489309.00,489309.00,0.00,0.00,0.00,0.00,0.00,489309.00,117314601.00,47326510.00,164641111.00
2025,4,10,20416,NK,NK,Spirit Air Lines,3,0.00,26734546.00,26734546.00,0.00,0.00,3304270.00,3304270.00,30038816.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26734546.00,3304270.00,30038816.00,0.00,64534158.00,64534158.00,0.00,0.00,7976132.00,7976132.00,72510290.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64534158.00,7976132.00,72510290.00
2025,4,10,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,3,0.00,7872619.00,7872619.00,0.00,0.00,130129.00,130129.00,8002748.00,0.00,1685543.00,1685543.00,0.00,0.00,70592.00,4432.00,75024.00,1760567.00,9558162.00,205153.00,9763315.00,0.00,20390082.00,20390082.00,0.00,0.00,337034.00,337034.00,20727116.00,0.00,4365557.00,4365557.00,0.00,0.00,182833.00,11479.00,194312.00,4559869.00,24755639.00,531346.00,25286985.00
2025,4,10,20427,PT,PT,Piedmont Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,20436,F9,F9,Frontier Airlines Inc.,3,0.00,29631156.00,29631156.00,0.00,0.00,672610.00,672610.00,30303766.00,0.00,0.00,0.00,0.00,0.00,7021.00,0.00,7021.00,7021.00,29631156.00,679631.00,30310787.00,0.00,65269119.00,65269119.00,0.00,0.00,1590526.00,1590526.00,66859645.00,0.00,0.00,0.00,0.00,0.00,15490.00,0.00,15490.00,15490.00,65269119.00,1606016.00,66875135.00
2025,4,10,20445,C5,C5,CommuteAir LLC dba CommuteAir,2,0.00,934.00,934.00,0.00,0.00,0.00,0.00,934.00,0.00,14690.00,14690.00,0.00,0.00,0.00,0.00,0.00,14690.00,15624.00,0.00,15624.00,0.00,37443.00,37443.00,0.00,0.00,0.00,0.00,37443.00,0.00,14689.00,14689.00,0.00,0.00,0.00,0.00,0.00,14689.00,52132.00,0.00,52132.00
2025,4,10,20447,U7,U7,USA Jet Airlines Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,746451.00,746451.00,0.00,0.00,23417.00,0.00,23417.00,769868.00,746451.00,23417.00,769868.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2014858.00,2014858.00,0.00,0.00,115242.00,0.00,115242.00,2130100.00,2014858.00,115242.00,2130100.00
2025,4,10,20452,YX,YX,Republic Airline,3,0.00,49554.00,49554.00,0.00,0.00,0.00,0.00,49554.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49554.00,0.00,49554.00,0.00,62032.00,62032.00,0.00,0.00,0.00,0.00,62032.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62032.00,0.00,62032.00
2025,4,10,20453,ABX,ABX,ABX Air Inc,2,0.00,117595.00,117595.00,0.00,0.00,0.00,0.00,117595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117595.00,0.00,117595.00,0.00,186055.00,186055.00,0.00,0.00,0.00,0.00,186055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186055.00,0.00,186055.00
2025,4,10,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219915.00,219915.00,0.00,0.00,0.00,235080.00,235080.00,454995.00,219915.00,235080.00,454995.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732317.00,732317.00,0.00,0.00,0.00,782816.00,782816.00,1515133.00,732317.00,782816.00,1515133.00
2025,4,10,21518,1EQ,1EQ,"KaiserAir, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108615.00,108615.00,0.00,0.00,0.00,0.00,0.00,108615.00,108615.00,0.00,108615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400350.00,400350.00,0.00,0.00,0.00,0.00,0.00,400350.00,400350.00,0.00,400350.00
2025,4,10,21629,KD,KD,Western Global,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,687503.00,755800.00,1443303.00,110507.00,537890.00,0.00,646859.00,1295256.00,2738559.00,1443303.00,1295256.00,2738559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1578705.00,2286837.00,3865542.00,299928.00,1253974.00,0.00,2074156.00,3628058.00,7493600.00,3865542.00,3628058.00,7493600.00
2025,4,10,21634,KH,KH,Aloha Air Cargo,2,0.00,441475.00,441475.00,0.00,0.00,0.00,0.00,441475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,441475.00,0.00,441475.00,0.00,949994.00,949994.00,0.00,0.00,0.00,0.00,949994.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,949994.00,0.00,949994.00
2025,4,10,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,21754,2PQ,2PQ,21 Air LLC,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,21875,37Q,37Q,"Eastern Air Express, LLC (EAX)",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86279.00,86279.00,0.00,0.00,393776.00,0.00,393776.00,480055.00,86279.00,393776.00,480055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227775.00,227775.00,0.00,0.00,1039567.00,0.00,1039567.00,1267342.00,227775.00,1039567.00,1267342.00
2025,4,10,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,10,22080,MX,MX,Breeze Aviation Group DBA  Breeze,2,0.00,8040888.00,8040888.00,0.00,0.00,0.00,0.00,8040888.00,0.00,241886.00,241886.00,0.00,0.00,0.00,0.00,0.00,241886.00,8282774.00,0.00,8282774.00,0.00,22095932.00,22095932.00,0.00,0.00,0.00,0.00,22095932.00,0.00,664690.00,664690.00,0.00,0.00,0.00,0.00,0.00,664690.00,22760622.00,0.00,22760622.00
2025,4,10,22085,GCA,GCA,"Global Crossing Airlines, Inc.",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,767265.00,767265.00,244494.00,748.00,1264941.00,0.00,1510183.00,2277448.00,767265.00,1510183.00,2277448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1644928.00,1644928.00,517393.00,1534.00,2705510.00,0.00,3224437.00,4869365.00,1644928.00,3224437.00,4869365.00
2025,4,11,19393,WN,WN,Southwest Airlines Co.,3,0.00,171636054.00,171636054.00,0.00,0.00,1565343.00,1565343.00,173201397.00,0.00,2410.00,2410.00,0.00,0.00,0.00,0.00,0.00,2410.00,171638464.00,1565343.00,173203807.00,0.00,412785575.00,412785575.00,0.00,0.00,4333809.00,4333809.00,417119384.00,0.00,7023.00,7023.00,0.00,0.00,0.00,0.00,0.00,7023.00,412792598.00,4333809.00,417126407.00
2025,4,11,19687,QX,QX,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,11,19690,HA,HA,Hawaiian Airlines Inc.,3,0.00,15223327.00,15223327.00,0.00,5658414.00,0.00,5658414.00,20881741.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15223327.00,5658414.00,20881741.00,0.00,54937859.00,54937859.00,0.00,13194273.00,0.00,13194273.00,68132132.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54937859.00,13194273.00,68132132.00
2025,4,11,19790,DL,DL,Delta Air Lines Inc.,3,0.00,185251078.00,185251078.00,55215924.00,24892306.00,21805444.00,101913674.00,287164752.00,0.00,1857814.00,1857814.00,137849.00,76559.00,28069.00,0.00,242477.00,2100291.00,187108892.00,102156151.00,289265043.00,0.00,422807248.00,422807248.00,126021900.00,56812882.00,49767589.00,232602371.00,655409619.00,0.00,4240175.00,4240175.00,314619.00,174734.00,64064.00,0.00,553417.00,4793592.00,427047423.00,233155788.00,660203211.00
2025,4,11,19805,AA,AA,American Airlines Inc.,3,0.00,180854581.00,180854581.00,40498023.00,14466783.00,44128408.00,99093214.00,279947795.00,0.00,690750.00,690750.00,290030.00,201919.00,236025.00,0.00,727974.00,1418724.00,181545331.00,99821188.00,281366519.00,0.00,412460500.00,412460500.00,96135492.00,33074931.00,106580082.00,235790505.00,648251005.00,0.00,1587732.00,1587732.00,712748.00,450956.00,557017.00,0.00,1720721.00,3308453.00,414048232.00,237511226.00,651559458.00
2025,4,11,19874,8C,8C,Air Transport International,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123326.00,123326.00,170007.00,0.00,0.00,490338.00,660345.00,783671.00,123326.00,660345.00,783671.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,342198.00,342198.00,0.00,0.00,0.00,1543437.00,1543437.00,1885635.00,342198.00,1543437.00,1885635.00
2025,4,11,19917,5X,5X,United Parcel Service,3,0.00,46721000.00,46721000.00,15145000.00,24261000.00,1974000.00,41380000.00,88101000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46721000.00,41380000.00,88101000.00,0.00,118850000.00,118850000.00,38706000.00,61412000.00,5400000.00,105518000.00,224368000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118850000.00,105518000.00,224368000.00
2025,4,11,19930,AS,AS,Alaska Airlines Inc.,3,1424661.00,51954355.00,53379016.00,0.00,0.00,1837267.00,1837267.00,55216283.00,186273.00,91286.00,277559.00,0.00,0.00,0.00,0.00,0.00,277559.00,53656575.00,1837267.00,55493842.00,3569216.00,145206676.00,148775892.00,0.00,0.00,5176327.00,5176327.00,153952219.00,466671.00,229712.00,696383.00,0.00,0.00,0.00,0.00,0.00,696383.00,149472275.00,5176327.00,154648602.00
2025,4,11,19977,UA,UA,United Air Lines Inc.,3,0.00,162384163.00,162384163.00,78995431.00,59794682.00,32886491.00,171676604.00,334060767.00,0.00,1378986.00,1378986.00,199259.00,343045.00,91648.00,5314.00,639266.00,2018252.00,163763149.00,172315870.00,336079019.00,0.00,388957472.00,388957472.00,192013412.00,142160364.00,81521318.00,415695094.00,804652566.00,0.00,3294452.00,3294452.00,506042.00,874654.00,221754.00,18265.00,1620715.00,4915167.00,392251924.00,417315809.00,809567733.00
2025,4,11,20007,5Y,5Y,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17496174.00,17496174.00,9558463.00,45228445.00,11664975.00,2320752.00,68772635.00,86268809.00,17496174.00,68772635.00,86268809.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44668888.00,44668888.00,28002276.00,107292404.00,30451718.00,7542444.00,173288842.00,217957730.00,44668888.00,173288842.00,217957730.00
2025,4,11,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48149.00,48149.00,0.00,0.00,0.00,0.00,0.00,48149.00,48149.00,0.00,48149.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231972.00,231972.00,0.00,0.00,0.00,0.00,0.00,231972.00,231972.00,0.00,231972.00
2025,4,11,20100,PO,PO,Polar Air Cargo Airways,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,11,20107,FX,FX,Federal Express Corporation,3,0.00,35657252.00,35657252.00,17077058.00,25752220.00,2728173.00,45557451.00,81214703.00,866.00,1080758.00,1081624.00,3538.00,1167709.00,564144.00,0.00,1735391.00,2817015.00,36738876.00,47292842.00,84031718.00,0.00,83178000.00,83178000.00,40443000.00,59687000.00,6775000.00,106905000.00,190083000.00,2000.00,2571000.00,2573000.00,8000.00,2751000.00,1298000.00,0.00,4057000.00,6630000.00,85751000.00,110962000.00,196713000.00
2025,4,11,20108,NC,NC,Northern Air Cargo Inc.,2,528065.00,0.00,528065.00,0.00,0.00,0.00,0.00,528065.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528065.00,0.00,528065.00,1419765.00,0.00,1419765.00,0.00,0.00,0.00,0.00,1419765.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1419765.00,0.00,1419765.00
2025,4,11,20151,M6,M6,Amerijet International,2,0.00,292269.00,292269.00,157390.00,0.00,2186110.00,2343500.00,2635769.00,0.00,384991.00,384991.00,63244.00,0.00,294754.00,0.00,357998.00,742989.00,677260.00,2701498.00,3378758.00,0.00,683589.00,683589.00,421217.00,0.00,5533236.00,5954453.00,6638042.00,0.00,1023667.00,1023667.00,200014.00,0.00,784642.00,0.00,984656.00,2008323.00,1707256.00,6939109.00,8646365.00
2025,4,11,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59295.00,59295.00,0.00,0.00,9103.00,0.00,9103.00,68398.00,59295.00,9103.00,68398.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328775.00,328775.00,0.00,0.00,50474.00,0.00,50474.00,379249.00,328775.00,50474.00,379249.00
2025,4,11,20169,L2,L2,Lynden Air Cargo Airlines,2,205675.00,0.00,205675.00,0.00,0.00,0.00,0.00,205675.00,88903.00,39198.00,128101.00,24391.00,0.00,0.00,0.00,24391.00,152492.00,333776.00,24391.00,358167.00,544193.00,0.00,544193.00,0.00,0.00,0.00,0.00,544193.00,242913.00,109637.00,352550.00,57997.00,0.00,0.00,0.00,57997.00,410547.00,896743.00,57997.00,954740.00
2025,4,11,20177,PFQ,PFQ,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,729987.00,0.00,0.00,729987.00,729987.00,0.00,729987.00,729987.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1868391.00,0.00,0.00,1868391.00,1868391.00,0.00,1868391.00,1868391.00
2025,4,11,20195,WI,WI,Sky Lease Cargo,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161752.00,320876.00,0.00,482628.00,482628.00,0.00,482628.00,482628.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,418121.00,834382.00,0.00,1252503.00,1252503.00,0.00,1252503.00,1252503.00
2025,4,11,20207,XP,XP,TEM Enterprises dba  Avelo Airlines,2,0.00,2872351.00,2872351.00,100793.00,0.00,23719.00,124512.00,2996863.00,0.00,134516.00,134516.00,0.00,0.00,11738.00,0.00,11738.00,146254.00,3006867.00,136250.00,3143117.00,0.00,8061057.00,8061057.00,282869.00,0.00,66566.00,349435.00,8410492.00,0.00,377510.00,377510.00,0.00,0.00,32942.00,0.00,32942.00,410452.00,8438567.00,382377.00,8820944.00
2025,4,11,20304,OO,OO,SkyWest Airlines Inc.,3,0.00,3476718.00,3476718.00,0.00,0.00,0.00,0.00,3476718.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3476718.00,0.00,3476718.00,0.00,10853664.00,10853664.00,0.00,0.00,0.00,0.00,10853664.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10853664.00,0.00,10853664.00
2025,4,11,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13906.00,13906.00,0.00,0.00,356699.00,0.00,356699.00,370605.00,13906.00,356699.00,370605.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34173.00,34173.00,0.00,0.00,928293.00,0.00,928293.00,962466.00,34173.00,928293.00,962466.00
2025,4,11,20363,9E,9E,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,11,20368,G4,G4,Allegiant Air,3,0.00,17355674.00,17355674.00,0.00,0.00,0.00,0.00,17355674.00,0.00,818611.00,818611.00,13802.00,0.00,119835.00,0.00,133637.00,952248.00,18174285.00,133637.00,18307922.00,0.00,46898413.00,46898413.00,0.00,0.00,0.00,0.00,46898413.00,0.00,2785470.00,2785470.00,41998.00,0.00,367413.00,0.00,409411.00,3194881.00,49683883.00,409411.00,50093294.00
2025,4,11,20370,KAQ,KAQ,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7205489.00,7205489.00,124479.00,15014698.00,741007.00,690816.00,16571000.00,23776489.00,7205489.00,16571000.00,23776489.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17532886.00,17532886.00,329706.00,34668130.00,1733608.00,2273661.00,39005105.00,56537991.00,17532886.00,39005105.00,56537991.00
2025,4,11,20372,KLQ,KLQ,Kalitta Charters II,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87369.00,87369.00,0.00,0.00,1263.00,0.00,1263.00,88632.00,87369.00,1263.00,88632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285058.00,285058.00,0.00,0.00,3668.00,0.00,3668.00,288726.00,285058.00,3668.00,288726.00
2025,4,11,20377,X9,X9,Omni Air International LLC,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,430286.00,430286.00,513864.00,0.00,68325.00,1320852.00,1903041.00,2333327.00,430286.00,1903041.00,2333327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1674289.00,1674289.00,1874062.00,0.00,265856.00,3386164.00,5526082.00,7200371.00,1674289.00,5526082.00,7200371.00
2025,4,11,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,11,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,11,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,11,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,889664.00,889664.00,4484165.00,3376858.00,0.00,418404.00,8279427.00,9169091.00,889664.00,8279427.00,9169091.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2531118.00,2531118.00,11370789.00,8592825.00,0.00,1326139.00,21289753.00,23820871.00,2531118.00,21289753.00,23820871.00
